PrefID,F1.mean,F1.low,F1.high,F2.mean,F2.low,F2.high,F1.log.mean,F1.log.sd,F2.log.mean,F2.log.sd,Disease,Pref
1,1.0446733706029314,0.7654148918965501,1.4143108816026222,1.0218889503926933,0.7692835120875772,1.3339126628986027,0.03157750083327419,0.15535073376130776,0.011828876525449016,0.14006345050831945,AHC,5101
2,1.1948850728583627,0.8620016420154177,1.6184359403284478,0.4924123253029109,0.3549973992881005,0.655899512675505,0.16533638721838054,0.15967066684889394,-0.7210608657585216,0.1590191001295281,AHC,5103
3,0.7862362149445341,0.5379442767280693,1.1154921320212328,1.395706495054317,0.9603137448016339,1.9415386237914203,-0.25683269845415685,0.18096031707846943,0.31820718619104565,0.17428745317517697,AHC,5104
4,1.020230024186041,0.853492418681975,1.2179721559991925,0.7269375378234144,0.6038825773097803,0.8563468393949372,0.015763185596244383,0.09215686992112339,-0.322847396456285,0.0888280583964267,AHC,5105
5,1.2916073987651457,0.9169533791406647,1.7407855337632,0.7871610033057137,0.5568137524184267,1.0579151569158,0.24240819460683666,0.16446200819050616,-0.25310138614837696,0.16659535354932395,AHC,5106
6,0.8894059776517834,0.718072840674233,1.0755483419125345,1.0074929876423466,0.7983309104374219,1.2465312629418484,-0.12254579179892701,0.10366847830002993,0.0011417437684618965,0.11252835905789316,AHC,5107
7,0.9601911693017463,0.7487520408379493,1.223529018696689,1.171365877450934,0.8771857355750814,1.5322032932926806,-0.04841259047195126,0.12449914179009958,0.14854268832171458,0.13879991003876604,AHC,5108
8,0.9981561404258156,0.7674775701366134,1.2564077139087302,1.063878005485966,0.810392016599,1.3748674539519161,-0.009815465957987823,0.12654848158069956,0.05264931902932805,0.13623095767747853,AHC,5109
9,1.1963567062543452,0.9052745323917302,1.5491714119153324,0.919625901055705,0.6497643218920642,1.2496036717700187,0.16991575266873224,0.13674826659577544,-0.09785557353687686,0.16811440555043483,AHC,5110
10,1.1141367248816394,0.8911973195176462,1.3904114436678365,1.2120428225302968,0.9651682573026338,1.4911032684093155,0.10166496794149295,0.11314986129940409,0.18610372646651807,0.1114663882296662,AHC,5111
11,1.0717658140149147,0.8888946206103759,1.308707764823357,1.1784671803143247,0.9326331054331037,1.4856206200123325,0.06452305523121248,0.09751077610667404,0.1572487910094899,0.11788361750571084,AHC,5113
12,1.0747551201043668,0.7719721572968459,1.4420212662579635,1.6391018425466957,1.1702109184185454,2.2506598569237592,0.05917671838046745,0.16090125288310586,0.48045474834334567,0.16546764158758703,AHC,5114
13,1.3548658433539122,1.0407642890778954,1.743657921871254,0.9116728029568911,0.701663019613709,1.1534203816811557,0.29477302007586215,0.13352763281067534,-0.10051697465994035,0.1273239824614646,AHC,5115
14,0.7363341041370922,0.583236501029393,0.9305536944311027,1.151300035969861,0.8842972968259343,1.480527058682092,-0.3132576136928599,0.1196704334362958,0.13246833086609106,0.1298250010101468,AHC,5116
15,1.1985753436501914,0.8964830552638925,1.548706531105294,1.2405969276646684,0.9024944915215641,1.6437435689719744,0.17138570385867782,0.1401890306366132,0.20421589356284175,0.15088598644103912,AHC,5117
16,0.6008367814235458,0.40896781327884874,0.8459448862815565,1.0278521210306482,0.6923605127310463,1.4622295312834177,-0.5267750375774739,0.18641476980248298,0.009767094598948839,0.18840037272529767,AHC,5118
17,0.8618935527802538,0.6647718736880983,1.097416238591396,0.4760463641184712,0.3504630782107229,0.6389647346574969,-0.1570890677978941,0.13018456793621488,-0.7538880528531513,0.15194864282988554,AHC,5119
18,1.5607161039037414,1.1296990025763616,2.080347862227628,0.875505440188911,0.6169286485761077,1.1879109685479778,0.4322525924398092,0.161094779278405,-0.14678042005132919,0.1667473143765416,AHC,5120
19,0.9937234424830066,0.6693312377973188,1.4047392355964563,1.410651457823625,0.9960232078347475,1.9310991744820059,-0.0246196949154798,0.1917786933817361,0.32939732139813344,0.1715366614411382,AHC,5132
20,1.0767561205149734,0.7151093384865513,1.5598262856620255,0.9223054252225099,0.6843319296741489,1.211681369237134,0.05419731110005477,0.19925713927985056,-0.09193709795721294,0.1490235673338326,AHC,5133
21,0.9165500731102963,0.6734265833110237,1.225005107600266,1.201565105405994,0.8988450832567652,1.555554018047274,-0.09838384780091458,0.14968070113535992,0.17395451670627565,0.13898150811742963,AHC,5134
1,1.2561852320497038,1.0957973681795403,1.4079573986729783,1.1629556384132236,1.0388372050140835,1.2933283353275036,0.22606212896564903,0.06373392237706568,0.14940741457944,0.05583533623619779,Bacillary_dysentery,5101
2,1.067309441955285,0.9111711659111161,1.2311595752965354,1.366781070874009,1.1805289758657447,1.563616400930863,0.062217672164563996,0.07661851867648277,0.3098844899258375,0.07184311359429398,Bacillary_dysentery,5103
3,0.9896798796547943,0.8965983849655903,1.0784993375939347,1.0271553637926603,0.930041460055227,1.128485199295958,-0.011523299317677245,0.04802022311819529,0.025628685525208843,0.048297506844419746,Bacillary_dysentery,5104
4,1.1644967553849312,0.9859343070834466,1.3590408923864512,1.0479406669497724,0.8766056815532176,1.2438764590286506,0.14893940142177695,0.08195059354180569,0.04277136105540932,0.09006095655666459,Bacillary_dysentery,5105
5,0.9961514672852667,0.8292758944908621,1.1823137098090186,0.8993154623954964,0.6873527277523988,1.13613932415166,-0.008115244679372696,0.09235509963364384,-0.1145376441467568,0.13013947359952435,Bacillary_dysentery,5106
6,1.0758532512275791,0.9001750392899864,1.2731507800397717,1.1276385141562002,0.9074230428993364,1.3896247421863197,0.06916655979546835,0.08885224788075363,0.11425902998066677,0.1083385670618014,Bacillary_dysentery,5107
